Asmodeo	Pecado: lujuria
	Fernanda Núñez, cantidad de pecados de ira: 255
	Kaitlyn Núñez, cantidad de pecados de ira: 220
	Selah Núñez, cantidad de pecados de ira: 208
	Lillian Cano, cantidad de pecados de ira: 310
	Chaya Cano, cantidad de pecados de ira: 261
	Sylvia Cano, cantidad de pecados de ira: 244
	Dayana Cano, cantidad de pecados de ira: 229
	Laila Cano, cantidad de pecados de ira: 227
	Elodie Cano, cantidad de pecados de ira: 176
	Rebecca Cano, cantidad de pecados de ira: 175
	Mckinley Soler, cantidad de pecados de ira: 204
	Rayne Martínez, cantidad de pecados de ira: 199
	Charleigh Martínez, cantidad de pecados de ira: 180
	Eliana Martínez, cantidad de pecados de ira: 170
	Milena López, cantidad de pecados de ira: 300
	Azalea López, cantidad de pecados de ira: 239
	Ashlynn López, cantidad de pecados de ira: 204
	Ariya López, cantidad de pecados de ira: 187
	Nellie López, cantidad de pecados de ira: 182
	Ariella López, cantidad de pecados de ira: 160
	Jazlyn García, cantidad de pecados de ira: 212
	Leilany García, cantidad de pecados de ira: 165
	Amara Iglesias, cantidad de pecados de ira: 177
	Zora Santos, cantidad de pecados de ira: 229
	Alia Sanz, cantidad de pecados de ira: 190
	Anahi Cano, cantidad de pecados de ira: 304
	Amanda Cano, cantidad de pecados de ira: 237
	Theodora Cano, cantidad de pecados de ira: 236
	Magnolia Cano, cantidad de pecados de ira: 221
	Lauren Cano, cantidad de pecados de ira: 164
	Dakota Soler, cantidad de pecados de ira: 160
	Carly Sanz, cantidad de pecados de ira: 338
	Charli Sanz, cantidad de pecados de ira: 282
	Dahlia Sanz, cantidad de pecados de ira: 213
	Kairi Parra, cantidad de pecados de ira: 203
	Selene Calvo, cantidad de pecados de ira: 160
	Everleigh Cruz, cantidad de pecados de ira: 281
	Arianna Cruz, cantidad de pecados de ira: 200
	Mikaela Guerrero, cantidad de pecados de ira: 204
	Zoe Guerrero, cantidad de pecados de ira: 166
	Holland Guerrero, cantidad de pecados de ira: 165




Belcebú	Pecado: envidia
Cantidad de Humanos: 450	Promedio de pecados: 526
Máximo de pecados: 422	 Mínimo de pecados: 151
	Scarlett Parra, cantidad de pecados de envidia: 226
	Eleanor Parra, cantidad de pecados de envidia: 211
	Kalani Parra, cantidad de pecados de envidia: 196
	Serena Parra, cantidad de pecados de envidia: 167
	Julianna Cortes, cantidad de pecados de envidia: 204
	Laura Castillo, cantidad de pecados de envidia: 214
	Cynthia Parra, cantidad de pecados de envidia: 194
	Chanel Parra, cantidad de pecados de envidia: 156
	Cassidy Castillo, cantidad de pecados de envidia: 213
	Trinity Guerrero, cantidad de pecados de envidia: 288
	Rosalyn Guerrero, cantidad de pecados de envidia: 218
	Anaya Guerrero, cantidad de pecados de envidia: 189
	Lilah Guerrero, cantidad de pecados de envidia: 187
	Leslie Guerrero, cantidad de pecados de envidia: 174
	Felicity Guerrero, cantidad de pecados de envidia: 172
	Sadie Soler, cantidad de pecados de envidia: 202
	Yaretzi Cano, cantidad de pecados de envidia: 309
	Ellis Cano, cantidad de pecados de envidia: 238
	Jordyn Cano, cantidad de pecados de envidia: 155
	Ayla Bravo, cantidad de pecados de envidia: 163
	London Bravo, cantidad de pecados de envidia: 154
	Kamiyah Santos, cantidad de pecados de envidia: 194
	Mercy Santos, cantidad de pecados de envidia: 158
	Esther Méndez, cantidad de pecados de envidia: 156
	Amaris Santos, cantidad de pecados de envidia: 192
	Summer Fernández, cantidad de pecados de envidia: 256
	Isabella Santos, cantidad de pecados de envidia: 275
	Fatima Santos, cantidad de pecados de envidia: 252
	Aspyn Santos, cantidad de pecados de envidia: 222
	Alianna Santos, cantidad de pecados de envidia: 199
	Aliya Santos, cantidad de pecados de envidia: 175
	Braylee Santos, cantidad de pecados de envidia: 159
	Kylee Prieto, cantidad de pecados de envidia: 156
	Amaia Martínez, cantidad de pecados de envidia: 225
	Luciana Martínez, cantidad de pecados de envidia: 201
	Frankie Martínez, cantidad de pecados de envidia: 169
	Amira Gallego, cantidad de pecados de envidia: 221
	Valentina Gallego, cantidad de pecados de envidia: 176
	Logan Gallego, cantidad de pecados de envidia: 175
	Sabrina Soler, cantidad de pecados de envidia: 221
	Madison Soler, cantidad de pecados de envidia: 216
	Ensley Cano, cantidad de pecados de envidia: 233
	Nova Cano, cantidad de pecados de envidia: 197
	Calliope Martínez, cantidad de pecados de envidia: 213
	Milan Martínez, cantidad de pecados de envidia: 191
	Angela Martínez, cantidad de pecados de envidia: 176
	Magnolia Núñez, cantidad de pecados de envidia: 239
	Brooke Núñez, cantidad de pecados de envidia: 196
	Melanie Núñez, cantidad de pecados de envidia: 301
	Briar Núñez, cantidad de pecados de envidia: 296
	Lea Núñez, cantidad de pecados de envidia: 198
	Yaretzi Núñez, cantidad de pecados de envidia: 190
	Martha Núñez, cantidad de pecados de envidia: 180
	Heaven Núñez, cantidad de pecados de envidia: 167
	Hailey Iglesias, cantidad de pecados de envidia: 200
	Lilliana Iglesias, cantidad de pecados de envidia: 184
	Penny Rubio, cantidad de pecados de envidia: 193
	Haylee Gómez, cantidad de pecados de envidia: 197
	Davina Calvo, cantidad de pecados de envidia: 164
	Ryan Cortes, cantidad de pecados de envidia: 212
	Liana Cortes, cantidad de pecados de envidia: 172
	Thea González, cantidad de pecados de envidia: 185
	Evie González, cantidad de pecados de envidia: 158
	Aubrey Rodríguez, cantidad de pecados de envidia: 195
	Bristol Rodríguez, cantidad de pecados de envidia: 180
	Sevyn Rodríguez, cantidad de pecados de envidia: 168
	Sylvie Sánchez, cantidad de pecados de envidia: 155
	Payton González, cantidad de pecados de envidia: 211
	Beatrice González, cantidad de pecados de envidia: 178
	Ivory González, cantidad de pecados de envidia: 166
	Kennedi González, cantidad de pecados de envidia: 158
	Nellie Lozano, cantidad de pecados de envidia: 270
	Reina Lozano, cantidad de pecados de envidia: 245
	Evelyn Lozano, cantidad de pecados de envidia: 152
	Zaniyah Sánchez, cantidad de pecados de envidia: 153
	Scarlett Cano, cantidad de pecados de envidia: 249
	Edith Cano, cantidad de pecados de envidia: 158
	Theodora Esteban, cantidad de pecados de envidia: 162
	Blair Vidal, cantidad de pecados de envidia: 165
	Bonnie Marín, cantidad de pecados de envidia: 170
	Evangeline Rodríguez, cantidad de pecados de envidia: 189
	Morgan Garrido, cantidad de pecados de envidia: 164
	Remi Rubio, cantidad de pecados de envidia: 249
	Mira Rubio, cantidad de pecados de envidia: 224
	Juliana Rubio, cantidad de pecados de envidia: 201
	Rosemary Rubio, cantidad de pecados de envidia: 170
	Avianna Rubio, cantidad de pecados de envidia: 156
	Katie Rubio, cantidad de pecados de envidia: 154
	Ashlyn Márquez, cantidad de pecados de envidia: 204
	Evelyn Márquez, cantidad de pecados de envidia: 190
	Baylee Márquez, cantidad de pecados de envidia: 184
	Mina Vidal, cantidad de pecados de envidia: 237
	Ryan Sanz, cantidad de pecados de envidia: 193
	Julissa Sanz, cantidad de pecados de envidia: 188
	Elisa Rodríguez, cantidad de pecados de envidia: 179
	Jennifer Martínez, cantidad de pecados de envidia: 225
	Dulce Martínez, cantidad de pecados de envidia: 186
	Zuri López, cantidad de pecados de envidia: 280
	Aleah López, cantidad de pecados de envidia: 267
	Meredith López, cantidad de pecados de envidia: 263
	Kaylee López, cantidad de pecados de envidia: 258
	Imani López, cantidad de pecados de envidia: 238
	Keira López, cantidad de pecados de envidia: 185
	Alondra López, cantidad de pecados de envidia: 173
	Quinn Soler, cantidad de pecados de envidia: 165
	Henley Soler, cantidad de pecados de envidia: 163
	Meghan Cano, cantidad de pecados de envidia: 185
	Reese Méndez, cantidad de pecados de envidia: 178
	Fiona Gallego, cantidad de pecados de envidia: 209
	Stella Gallego, cantidad de pecados de envidia: 177
	Catalina Gallego, cantidad de pecados de envidia: 165
	Esme González, cantidad de pecados de envidia: 422
	Monica González, cantidad de pecados de envidia: 293
	Clementine Esteban, cantidad de pecados de envidia: 170
	Blakely García, cantidad de pecados de envidia: 184
	Maddison Méndez, cantidad de pecados de envidia: 182
	Mya Méndez, cantidad de pecados de envidia: 179
	Autumn Méndez, cantidad de pecados de envidia: 159
	Lacey García, cantidad de pecados de envidia: 182
	Mila Marín, cantidad de pecados de envidia: 198
	Skye Calvo, cantidad de pecados de envidia: 208
	Lara Cortes, cantidad de pecados de envidia: 207
	Gabriela Pérez, cantidad de pecados de envidia: 350
	Edith Pérez, cantidad de pecados de envidia: 349
	Rosalia Pérez, cantidad de pecados de envidia: 317
	Katelyn Pérez, cantidad de pecados de envidia: 268
	Annabella Pérez, cantidad de pecados de envidia: 162
	Raina Medina, cantidad de pecados de envidia: 152
	Erin Cortes, cantidad de pecados de envidia: 184
	Giovanna García, cantidad de pecados de envidia: 250
	Maeve Marín, cantidad de pecados de envidia: 156
	Rose Fernández, cantidad de pecados de envidia: 160
	Ariella Gómez, cantidad de pecados de envidia: 164
	Zariah Garrido, cantidad de pecados de envidia: 174
	Kairi Fernández, cantidad de pecados de envidia: 210
	Kaydence Fernández, cantidad de pecados de envidia: 162
	Aubriella Núñez, cantidad de pecados de envidia: 257
	Annika Núñez, cantidad de pecados de envidia: 227
	Madeleine Núñez, cantidad de pecados de envidia: 225
	Denise Núñez, cantidad de pecados de envidia: 219
	Lilly Núñez, cantidad de pecados de envidia: 155
	Rosa Rodríguez, cantidad de pecados de envidia: 167
	Izabella Calvo, cantidad de pecados de envidia: 233
	Ariah Calvo, cantidad de pecados de envidia: 163
	Kaylie Calvo, cantidad de pecados de envidia: 159
	Gianna Calvo, cantidad de pecados de envidia: 152
	Lilly Guerrero, cantidad de pecados de envidia: 157
	Kenna Sanz, cantidad de pecados de envidia: 166
	Paisley Núñez, cantidad de pecados de envidia: 176
	Chloe Martin, cantidad de pecados de envidia: 180
	Ensley Martin, cantidad de pecados de envidia: 160
	Aitana Gallardo, cantidad de pecados de envidia: 213
	Milena Ortiz, cantidad de pecados de envidia: 218
	Monica Ortiz, cantidad de pecados de envidia: 196
	Elaine Ortiz, cantidad de pecados de envidia: 195
	Maeve Ortiz, cantidad de pecados de envidia: 180
	Jazmin Castillo, cantidad de pecados de envidia: 241
	Karsyn Castillo, cantidad de pecados de envidia: 219
	Autumn Castillo, cantidad de pecados de envidia: 206
	Emmie Castillo, cantidad de pecados de envidia: 195
	Brynlee Castillo, cantidad de pecados de envidia: 189
	Leighton Cruz, cantidad de pecados de envidia: 215
	Saige Gallego, cantidad de pecados de envidia: 161
	Charley Santos, cantidad de pecados de envidia: 194
	Braelynn Santos, cantidad de pecados de envidia: 175
	Bella Martin, cantidad de pecados de envidia: 171
	Imani Martin, cantidad de pecados de envidia: 156
	Mariam Sanz, cantidad de pecados de envidia: 225
	Jenna Ortiz, cantidad de pecados de envidia: 194
	Alyssa Ortiz, cantidad de pecados de envidia: 152
	Wrenley Gómez, cantidad de pecados de envidia: 204
	Wynter Gómez, cantidad de pecados de envidia: 193
	Sierra Gómez, cantidad de pecados de envidia: 187
	Alora Gómez, cantidad de pecados de envidia: 169
	Scarlett Gómez, cantidad de pecados de envidia: 154
	Everlee Calvo, cantidad de pecados de envidia: 220
	Nora Calvo, cantidad de pecados de envidia: 183
	Ensley Bravo, cantidad de pecados de envidia: 309
	Kamila Bravo, cantidad de pecados de envidia: 231
	Thalia Bravo, cantidad de pecados de envidia: 211
	Anais Bravo, cantidad de pecados de envidia: 179
	Judith Bravo, cantidad de pecados de envidia: 170
	Morgan Bravo, cantidad de pecados de envidia: 155
	Sydney León, cantidad de pecados de envidia: 241
	Clarissa León, cantidad de pecados de envidia: 183
	Capri León, cantidad de pecados de envidia: 173
	Finley León, cantidad de pecados de envidia: 163
	Demi Santos, cantidad de pecados de envidia: 172
	Helen Santos, cantidad de pecados de envidia: 154
	Alora Santos, cantidad de pecados de envidia: 152
	Amari León, cantidad de pecados de envidia: 183
	Martha Cruz, cantidad de pecados de envidia: 256
	Hunter Cruz, cantidad de pecados de envidia: 159
	Karter Soler, cantidad de pecados de envidia: 165
	Mckenna López, cantidad de pecados de envidia: 204
	Lana López, cantidad de pecados de envidia: 196
	Novah López, cantidad de pecados de envidia: 154
	Kaliyah Núñez, cantidad de pecados de envidia: 374
	Lyra Núñez, cantidad de pecados de envidia: 273
	Johanna Núñez, cantidad de pecados de envidia: 245
	Bianca Núñez, cantidad de pecados de envidia: 214
	Emerson Núñez, cantidad de pecados de envidia: 210
	Esme Núñez, cantidad de pecados de envidia: 207
	Cora Núñez, cantidad de pecados de envidia: 198
	Gia Núñez, cantidad de pecados de envidia: 174
	Hanna Núñez, cantidad de pecados de envidia: 168
	Shelby Rubio, cantidad de pecados de envidia: 180
	Carolina Rubio, cantidad de pecados de envidia: 151
	Arabella Márquez, cantidad de pecados de envidia: 305
	Vivian Márquez, cantidad de pecados de envidia: 187
	Skylar Márquez, cantidad de pecados de envidia: 173
	Kate Márquez, cantidad de pecados de envidia: 155
	Mya Lozano, cantidad de pecados de envidia: 225
	Sloan Lozano, cantidad de pecados de envidia: 156
	Izabella García, cantidad de pecados de envidia: 241
	Hadlee García, cantidad de pecados de envidia: 230
	Alanna García, cantidad de pecados de envidia: 208
	Juniper García, cantidad de pecados de envidia: 188
	Briella Ortiz, cantidad de pecados de envidia: 186
	Florence Cruz, cantidad de pecados de envidia: 230
	Malani Cruz, cantidad de pecados de envidia: 225
	Annabella Rodríguez, cantidad de pecados de envidia: 187
	Lainey Rodríguez, cantidad de pecados de envidia: 160
	Rayna Cruz, cantidad de pecados de envidia: 154
	Jane Ortiz, cantidad de pecados de envidia: 207
	Navy Iglesias, cantidad de pecados de envidia: 185
	Rhea Gómez, cantidad de pecados de envidia: 359
	Coraline Gómez, cantidad de pecados de envidia: 322
	Mercy Gómez, cantidad de pecados de envidia: 299
	Alessia Gómez, cantidad de pecados de envidia: 290
	Everlee Gómez, cantidad de pecados de envidia: 259
	Emberly Gómez, cantidad de pecados de envidia: 210
	Leilany Gómez, cantidad de pecados de envidia: 180
	Scout Gómez, cantidad de pecados de envidia: 177
	Heidi Martin, cantidad de pecados de envidia: 162
	Genevieve Prieto, cantidad de pecados de envidia: 180
	Ellen Marín, cantidad de pecados de envidia: 238
	Yareli Marín, cantidad de pecados de envidia: 201
	Amalia Marín, cantidad de pecados de envidia: 194
	Adalynn Marín, cantidad de pecados de envidia: 176
	Dayana Marín, cantidad de pecados de envidia: 168
	Alayna Cortes, cantidad de pecados de envidia: 210
	Caroline Fernández, cantidad de pecados de envidia: 215
	Kinsley Fernández, cantidad de pecados de envidia: 187
	Sophie Fernández, cantidad de pecados de envidia: 169
	Kora Sanz, cantidad de pecados de envidia: 317
	Jennifer López, cantidad de pecados de envidia: 233
	Aisha López, cantidad de pecados de envidia: 169
	Paige Martínez, cantidad de pecados de envidia: 179
	Skyla Martínez, cantidad de pecados de envidia: 179
	Lila Medina, cantidad de pecados de envidia: 216
	Alondra Medina, cantidad de pecados de envidia: 203
	Kallie Medina, cantidad de pecados de envidia: 192
	Sutton Medina, cantidad de pecados de envidia: 157
	Emberly Rojas, cantidad de pecados de envidia: 205
	Freya Rojas, cantidad de pecados de envidia: 174
	Journi Rojas, cantidad de pecados de envidia: 174
	Mariam Gómez, cantidad de pecados de envidia: 261
	Greta Gómez, cantidad de pecados de envidia: 229
	Amira Gómez, cantidad de pecados de envidia: 165
	Finley Sánchez, cantidad de pecados de envidia: 284
	Mariam Sánchez, cantidad de pecados de envidia: 226
	Amara Bravo, cantidad de pecados de envidia: 193
	Arya Bravo, cantidad de pecados de envidia: 186
	Grace Bravo, cantidad de pecados de envidia: 158
	Kylie Martínez, cantidad de pecados de envidia: 291
	Paisley Martínez, cantidad de pecados de envidia: 262
	June Martínez, cantidad de pecados de envidia: 200
	Imani Martínez, cantidad de pecados de envidia: 154
	Remington Garrido, cantidad de pecados de envidia: 185
	Ramona Gallardo, cantidad de pecados de envidia: 207
	Aylin Gallardo, cantidad de pecados de envidia: 181
	Marleigh Castillo, cantidad de pecados de envidia: 227
	Lucia Cruz, cantidad de pecados de envidia: 159
	Greta Castillo, cantidad de pecados de envidia: 174
	Anna García, cantidad de pecados de envidia: 206
	Leila González, cantidad de pecados de envidia: 209
	Alessia González, cantidad de pecados de envidia: 207
	Melina González, cantidad de pecados de envidia: 190
	Emma González, cantidad de pecados de envidia: 167
	Lorelai González, cantidad de pecados de envidia: 160
	Laney Medina, cantidad de pecados de envidia: 163
	Clarissa Márquez, cantidad de pecados de envidia: 163
	Felicity Garrido, cantidad de pecados de envidia: 191
	Jenna Iglesias, cantidad de pecados de envidia: 156
	Autumn Prieto, cantidad de pecados de envidia: 167
	Savanna Iglesias, cantidad de pecados de envidia: 184
	Cali Iglesias, cantidad de pecados de envidia: 157
	Arielle Iglesias, cantidad de pecados de envidia: 156
	Azalea Rojas, cantidad de pecados de envidia: 218
	Mina Rojas, cantidad de pecados de envidia: 182
	Riley Gallego, cantidad de pecados de envidia: 171
	Sophie Cano, cantidad de pecados de envidia: 236
	Emmy Cano, cantidad de pecados de envidia: 187
	Athena Sánchez, cantidad de pecados de envidia: 163
	Kamiyah Sánchez, cantidad de pecados de envidia: 161
	Kyla Sánchez, cantidad de pecados de envidia: 159
	Aviana Gallego, cantidad de pecados de envidia: 165
	Brynlee Garrido, cantidad de pecados de envidia: 207
	Peyton Garrido, cantidad de pecados de envidia: 178
	Elaina Garrido, cantidad de pecados de envidia: 170
	Priscilla Méndez, cantidad de pecados de envidia: 155
	Sawyer Medina, cantidad de pecados de envidia: 177
	Ellie Gómez, cantidad de pecados de envidia: 299
	Novah Gómez, cantidad de pecados de envidia: 235
	Stevie Gómez, cantidad de pecados de envidia: 229
	Piper Guerrero, cantidad de pecados de envidia: 208
	Nia Guerrero, cantidad de pecados de envidia: 195
	Madeleine Guerrero, cantidad de pecados de envidia: 177
	Aria Guerrero, cantidad de pecados de envidia: 163
	Catalina Méndez, cantidad de pecados de envidia: 212
	Carter Castillo, cantidad de pecados de envidia: 220
	Marley Iglesias, cantidad de pecados de envidia: 188
	Eleanor Iglesias, cantidad de pecados de envidia: 157
	Leilani Martin, cantidad de pecados de envidia: 197
	Gianna Gallardo, cantidad de pecados de envidia: 190
	Liv Gallardo, cantidad de pecados de envidia: 152
	Amaya Santos, cantidad de pecados de envidia: 229
	Camila Santos, cantidad de pecados de envidia: 205
	Myra Santos, cantidad de pecados de envidia: 170
	Finley Márquez, cantidad de pecados de envidia: 179
	Meredith Márquez, cantidad de pecados de envidia: 163
	Mariana Santos, cantidad de pecados de envidia: 204
	Baylee Santos, cantidad de pecados de envidia: 177
	Celeste León, cantidad de pecados de envidia: 202
	Elaine León, cantidad de pecados de envidia: 178
	Jane León, cantidad de pecados de envidia: 162
	Aileen León, cantidad de pecados de envidia: 159
	Lauren Medina, cantidad de pecados de envidia: 179
	Angela Medina, cantidad de pecados de envidia: 164
	Oaklyn Medina, cantidad de pecados de envidia: 158
	Yara Garrido, cantidad de pecados de envidia: 176
	Kate Garrido, cantidad de pecados de envidia: 162
	Khalani Rodríguez, cantidad de pecados de envidia: 210
	Anaya Rodríguez, cantidad de pecados de envidia: 167
	Addilyn Rodríguez, cantidad de pecados de envidia: 160
	Norah Rodríguez, cantidad de pecados de envidia: 156
	Mallory Garrido, cantidad de pecados de envidia: 284
	Adriana Garrido, cantidad de pecados de envidia: 169
	Lara Vidal, cantidad de pecados de envidia: 215
	Holland Vidal, cantidad de pecados de envidia: 201
	Alani Vidal, cantidad de pecados de envidia: 183
	Bexley Vidal, cantidad de pecados de envidia: 162
	Emberly Márquez, cantidad de pecados de envidia: 231
	Julie Márquez, cantidad de pecados de envidia: 168
	Daphne Márquez, cantidad de pecados de envidia: 167
	Maci Márquez, cantidad de pecados de envidia: 236
	Noelle Márquez, cantidad de pecados de envidia: 158
	Kensley Martínez, cantidad de pecados de envidia: 243
	Ariella Martínez, cantidad de pecados de envidia: 191
	Molly León, cantidad de pecados de envidia: 215
	Waverly León, cantidad de pecados de envidia: 193
	Amari Guerrero, cantidad de pecados de envidia: 155
	Brylee Márquez, cantidad de pecados de envidia: 273
	Teresa Márquez, cantidad de pecados de envidia: 234
	Karter Márquez, cantidad de pecados de envidia: 196
	Gemma Márquez, cantidad de pecados de envidia: 192
	Aniya Márquez, cantidad de pecados de envidia: 166
	Mae Ortiz, cantidad de pecados de envidia: 174
	Danielle Vidal, cantidad de pecados de envidia: 166
	Aspyn Vidal, cantidad de pecados de envidia: 164
	Amari Vidal, cantidad de pecados de envidia: 157
	Dorothy Cortes, cantidad de pecados de envidia: 299
	Ariah Cortes, cantidad de pecados de envidia: 235
	Azariah Cortes, cantidad de pecados de envidia: 226
	Adelyn Martin, cantidad de pecados de envidia: 287
	Delaney Martin, cantidad de pecados de envidia: 283
	Celeste Martin, cantidad de pecados de envidia: 216
	Jazmine Martin, cantidad de pecados de envidia: 171
	Daphne Ortiz, cantidad de pecados de envidia: 380
	Esmeralda Ortiz, cantidad de pecados de envidia: 336
	Delilah Ortiz, cantidad de pecados de envidia: 315
	Lyric Ortiz, cantidad de pecados de envidia: 283
	Cora Ortiz, cantidad de pecados de envidia: 211
	Jordyn Ortiz, cantidad de pecados de envidia: 210
	Emilia Ortiz, cantidad de pecados de envidia: 196
	April Soler, cantidad de pecados de envidia: 359
	Nancy Soler, cantidad de pecados de envidia: 311
	Samantha Soler, cantidad de pecados de envidia: 166
	Ember Sanz, cantidad de pecados de envidia: 157
	Analia Castillo, cantidad de pecados de envidia: 252
	Kimberly Castillo, cantidad de pecados de envidia: 161
	Violeta Parra, cantidad de pecados de envidia: 186
	Kinley Ortiz, cantidad de pecados de envidia: 212
	Laney Ortiz, cantidad de pecados de envidia: 200
	Princess Ortiz, cantidad de pecados de envidia: 154
	Regina Ortiz, cantidad de pecados de envidia: 153
	Nia Gallardo, cantidad de pecados de envidia: 241
	Noemi Gallardo, cantidad de pecados de envidia: 230
	Theodora Gallardo, cantidad de pecados de envidia: 152
	Charli Prieto, cantidad de pecados de envidia: 260
	Elle Prieto, cantidad de pecados de envidia: 246
	Azariah Prieto, cantidad de pecados de envidia: 186
	Rylan Soler, cantidad de pecados de envidia: 205
	Blakely Soler, cantidad de pecados de envidia: 164
	Jaylin Esteban, cantidad de pecados de envidia: 280
	Itzel Esteban, cantidad de pecados de envidia: 257
	Everlee Esteban, cantidad de pecados de envidia: 200
	Tatum Esteban, cantidad de pecados de envidia: 182
	Teagan Cruz, cantidad de pecados de envidia: 211
	Kelsey Cruz, cantidad de pecados de envidia: 172
	Brynlee Cruz, cantidad de pecados de envidia: 159
	Jasmine Cruz, cantidad de pecados de envidia: 158
	Everleigh León, cantidad de pecados de envidia: 251
	Christina León, cantidad de pecados de envidia: 307
	Celine León, cantidad de pecados de envidia: 243
	Rory León, cantidad de pecados de envidia: 211
	Lilly León, cantidad de pecados de envidia: 189
	Grace León, cantidad de pecados de envidia: 181
	Stevie León, cantidad de pecados de envidia: 161
	Leslie Lozano, cantidad de pecados de envidia: 155
	Adriana Vidal, cantidad de pecados de envidia: 170
	Ensley Vidal, cantidad de pecados de envidia: 157
	Juliana Rojas, cantidad de pecados de envidia: 172
	Brynlee Rojas, cantidad de pecados de envidia: 162
	Mckenna Cruz, cantidad de pecados de envidia: 248
	Veronica Cruz, cantidad de pecados de envidia: 157
	Octavia Sanz, cantidad de pecados de envidia: 226
	Nora Sanz, cantidad de pecados de envidia: 163
	Kora Sanz, cantidad de pecados de envidia: 152
	Amaia Esteban, cantidad de pecados de envidia: 158
	Ellison Esteban, cantidad de pecados de envidia: 153
	Keira Cortes, cantidad de pecados de envidia: 159
	Finley Parra, cantidad de pecados de envidia: 305
	Emily Parra, cantidad de pecados de envidia: 221
	Adelynn Parra, cantidad de pecados de envidia: 163
	Arianna Pérez, cantidad de pecados de envidia: 265
	Itzel Pérez, cantidad de pecados de envidia: 257
	Briella Pérez, cantidad de pecados de envidia: 237
	Elaine Pérez, cantidad de pecados de envidia: 210
	Anaya Pérez, cantidad de pecados de envidia: 190
	Zuri Esteban, cantidad de pecados de envidia: 171
	Jessie Fernández, cantidad de pecados de envidia: 268
	Averi Fernández, cantidad de pecados de envidia: 155
	Sylvia Fernández, cantidad de pecados de envidia: 154
	Harmony Martínez, cantidad de pecados de envidia: 280
	Palmer Martínez, cantidad de pecados de envidia: 193
	Peyton Sánchez, cantidad de pecados de envidia: 280
	Tessa Sánchez, cantidad de pecados de envidia: 235
	Royalty Sánchez, cantidad de pecados de envidia: 210
	Anya Sánchez, cantidad de pecados de envidia: 198
	Aniya Sánchez, cantidad de pecados de envidia: 161
	Julia Medina, cantidad de pecados de envidia: 232
	Gianna Martínez, cantidad de pecados de envidia: 205
	Indie Martínez, cantidad de pecados de envidia: 194
	Emmie Esteban, cantidad de pecados de envidia: 170
	Kensley Esteban, cantidad de pecados de envidia: 151
	Faith Santos, cantidad de pecados de envidia: 234
	Jessica Santos, cantidad de pecados de envidia: 211
	Theodora Santos, cantidad de pecados de envidia: 171




Lucifer	Pecado: soberbia
Cantidad de Humanos: 403	Promedio de pecados: 508
Máximo de pecados: 440	 Mínimo de pecados: 148
	Marie Medina, cantidad de pecados de soberbia: 237
	Liana Medina, cantidad de pecados de soberbia: 205
	Denisse Medina, cantidad de pecados de soberbia: 171
	Alaia Medina, cantidad de pecados de soberbia: 156
	Evie Martínez, cantidad de pecados de soberbia: 329
	Londyn Martínez, cantidad de pecados de soberbia: 230
	Sofia Martínez, cantidad de pecados de soberbia: 228
	Brianna Martínez, cantidad de pecados de soberbia: 170
	Journee Martínez, cantidad de pecados de soberbia: 150
	Naya González, cantidad de pecados de soberbia: 249
	Amiyah González, cantidad de pecados de soberbia: 246
	Brooklynn González, cantidad de pecados de soberbia: 184
	August González, cantidad de pecados de soberbia: 178
	Aila González, cantidad de pecados de soberbia: 176
	Keily González, cantidad de pecados de soberbia: 173
	Anaya González, cantidad de pecados de soberbia: 165
	Quinn Fernández, cantidad de pecados de soberbia: 279
	Roselyn Fernández, cantidad de pecados de soberbia: 205
	Tessa Fernández, cantidad de pecados de soberbia: 165
	Ailani Fernández, cantidad de pecados de soberbia: 163
	Zara Esteban, cantidad de pecados de soberbia: 202
	Esmeralda Martínez, cantidad de pecados de soberbia: 281
	Esme Martínez, cantidad de pecados de soberbia: 176
	Shiloh Martínez, cantidad de pecados de soberbia: 175
	Allison Marín, cantidad de pecados de soberbia: 333
	Bailee Marín, cantidad de pecados de soberbia: 272
	Sky Méndez, cantidad de pecados de soberbia: 199
	Chanel Méndez, cantidad de pecados de soberbia: 182
	Eva Méndez, cantidad de pecados de soberbia: 167
	Addisyn Méndez, cantidad de pecados de soberbia: 153
	Gloria Méndez, cantidad de pecados de soberbia: 148
	Rebecca Cortes, cantidad de pecados de soberbia: 169
	Stella Guerrero, cantidad de pecados de soberbia: 165
	Elaine Esteban, cantidad de pecados de soberbia: 237
	Elliott Esteban, cantidad de pecados de soberbia: 209
	Valery Esteban, cantidad de pecados de soberbia: 173
	Malani Esteban, cantidad de pecados de soberbia: 151
	Phoenix Bravo, cantidad de pecados de soberbia: 184
	Everlee Bravo, cantidad de pecados de soberbia: 163
	Ariah Bravo, cantidad de pecados de soberbia: 155
	Danna Medina, cantidad de pecados de soberbia: 180
	Amaris Medina, cantidad de pecados de soberbia: 178
	Virginia Santos, cantidad de pecados de soberbia: 153
	Leanna Esteban, cantidad de pecados de soberbia: 237
	Hayley Esteban, cantidad de pecados de soberbia: 162
	Piper Rojas, cantidad de pecados de soberbia: 169
	Andi Castillo, cantidad de pecados de soberbia: 155
	Kali Castillo, cantidad de pecados de soberbia: 153
	Allison Lozano, cantidad de pecados de soberbia: 172
	Rayna Gallardo, cantidad de pecados de soberbia: 241
	Adelina Gallardo, cantidad de pecados de soberbia: 198
